Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
12/19/2015,Everton,Leicester,1,1,D,0,0,D,4,5,4,11,1,2,0,0,2.1,3.75,3.6,2.1,3.3,3.5,0
12/28/2015,Everton,Stoke,2,3,A,1,1,D,5,5,6,14,2,1,0,0,1.95,3.6,4.2,1.95,3.5,3.8,0
1/3/2016,Everton,Tottenham,3,4,A,1,2,A,3,5,10,12,2,1,0,0,2.8,3.5,2.63,2.7,3.1,2.7,0
1/24/2016,Everton,Swansea,1,1,D,1,1,D,3,4,8,11,1,2,0,0,1.73,3.8,5.5,1.67,3.6,5.5,0
2/3/2016,Everton,Newcastle,1,2,A,1,2,A,2,5,5,12,0,3,0,0,1.65,4.2,5.5,1.67,3.8,5,1
2/13/2016,Everton,West Brom,3,0,H,1,0,H,7,3,8,15,1,2,0,1,1.53,4.2,7.5,1.53,3.75,7,0
3/5/2016,Everton,West Ham,0,1,A,0,1,A,6,1,9,12,1,3,0,0,1.73,4,5,1.75,3.5,5,0
3/19/2016,Everton,Arsenal,2,3,A,1,0,H,8,5,12,13,2,3,1,0,2.7,3.5,2.7,2.5,3.6,2.6,0
4/16/2016,Everton,Southampton,0,2,A,0,2,A,2,3,7,10,0,0,0,0,2.7,3.4,2.8,2.7,3.1,2.7,0
4/30/2016,Everton,Bournemouth,1,1,D,0,0,D,2,4,8,14,1,1,0,0,2,3.8,3.8,2.05,3.1,4,1
5/15/2016,Everton,Norwich,2,1,H,1,1,D,5,2,4,8,1,0,0,0,1.8,4,4.5,1.75,3.75,4.5,1
8/24/2013,Everton,West Brom,3,0,H,2,0,H,8,2,7,11,0,0,0,0,1.57,4.33,6.5,1.55,4,6,0
9/14/2013,Everton,Chelsea,0,0,D,0,0,D,8,2,14,15,1,1,0,0,3.4,3.3,2.35,3.4,3.1,2.4,1
9/30/2013,Everton,Newcastle,1,0,H,1,0,H,5,5,10,12,0,4,0,0,1.65,4,6,1.67,3.75,6,1
10/19/2013,Everton,Hull,3,2,H,3,0,H,7,6,5,15,3,1,0,0,1.45,4.5,9,1.44,4,8,1
11/3/2013,Everton,Tottenham,2,1,H,1,1,D,6,1,7,17,3,1,0,0,2.5,3.4,3,2.5,3,3,0
11/23/2013,Everton,Liverpool,0,0,D,0,0,D,1,6,11,9,4,1,0,0,3,3.4,2.5,3,2.9,2.62,0
11/30/2013,Everton,Stoke,3,3,D,1,2,A,12,5,16,15,4,3,0,0,1.62,4,6.25,1.62,3.4,6.5,1
12/14/2013,Everton,Fulham,4,0,H,1,0,H,12,3,9,16,0,3,0,0,1.36,5,10.5,1.4,3.8,11,1
12/26/2013,Everton,Sunderland,4,1,H,1,0,H,7,3,10,7,1,2,0,0,1.36,5.25,9.5,1.4,4.5,8,0
12/29/2013,Everton,Southampton,0,1,A,0,1,A,9,6,11,7,1,0,1,0,1.83,3.7,4.75,1.83,3.4,4.5,1
1/11/2014,Everton,Norwich,2,1,H,1,0,H,4,2,9,14,2,4,0,0,1.4,5,9,1.4,4,10,1
2/1/2014,Everton,Aston Villa,2,0,H,1,0,H,5,3,7,14,1,2,0,0,1.53,4.33,7,1.53,3.75,7,1
3/1/2014,Everton,West Ham,2,1,H,0,1,A,6,1,4,18,1,0,0,0,1.53,4.2,7.5,1.57,3.5,7,1
3/15/2014,Everton,Cardiff,1,0,H,0,0,D,3,1,9,8,1,1,0,0,1.36,5,11,1.36,4.33,10,1
3/22/2014,Everton,Swansea,2,1,H,0,0,D,6,3,10,10,1,3,0,0,1.67,3.9,6,1.67,3.4,6,1
4/6/2014,Everton,Arsenal,3,2,H,1,1,D,6,7,9,6,0,0,0,0,2.5,3.4,3,2.5,3.1,3,1
4/16/2014,Everton,Crystal Palace,3,0,H,2,0,H,8,5,6,5,1,2,0,0,1.4,4.75,10,1.4,4.2,9,0
4/20/2014,Everton,Man United,2,3,A,0,1,A,5,4,6,10,1,2,0,0,2.4,3.4,2.8,2.38,3.4,2.9,1
5/3/2014,Everton,Man City,2,0,H,2,0,H,5,2,9,8,2,2,0,0,5,4,1.75,5,3.4,1.75,0
8/20/2012,Everton,Man United,2,3,A,1,2,A,4,6,3,9,0,3,0,0,4.33,3.6,1.83,4.33,3.3,1.91,1
9/17/2012,Everton,Newcastle,1,0,H,0,0,D,7,7,12,11,1,2,0,0,1.73,3.6,5,1.8,3.2,5,0
9/29/2012,Everton,Southampton,2,2,D,1,0,H,10,7,16,12,3,3,0,0,1.4,4.75,8,1.44,4.2,7.5,1
10/28/2012,Everton,Liverpool,3,1,H,3,1,H,9,2,2,3,0,0,0,0,2.6,3.3,2.75,2.6,3.2,2.6,0
11/10/2012,Everton,Sunderland,2,2,D,2,2,D,8,5,16,18,4,3,0,0,1.44,4.2,8,1.5,3.75,7.5,1
11/24/2012,Everton,Norwich,2,1,H,0,1,A,10,4,14,14,1,3,0,0,1.44,4.33,7.5,1.53,4,6,0
11/28/2012,Everton,Arsenal,1,1,D,1,0,H,9,4,10,18,0,3,0,0,2.5,3.4,2.75,2.5,3.2,2.8,0
12/9/2012,Everton,Tottenham,1,1,D,1,1,D,10,9,15,9,2,1,0,0,2,3.5,3.75,1.95,3.5,3.6,1
12/26/2012,Everton,Wigan,2,1,H,0,0,D,11,6,10,9,2,2,0,0,1.44,4.5,7,1.5,4.2,6.5,1
12/30/2012,Everton,Chelsea,2,1,H,0,0,D,9,6,10,11,1,3,0,0,2.88,3.3,2.5,2.8,3.1,2.6,0
1/12/2013,Everton,Swansea,1,2,A,1,1,D,6,10,14,12,2,3,0,0,1.57,4.2,6.5,1.62,3.6,6,0
1/30/2013,Everton,West Brom,0,0,D,0,0,D,8,2,13,9,1,4,0,0,1.6,4.1,6.5,1.6,4.2,5,1
2/2/2013,Everton,Aston Villa,2,1,H,2,0,H,4,4,9,14,0,2,0,0,1.4,5,9,1.4,4.2,9,0
3/2/2013,Everton,Reading,3,3,D,1,2,A,13,4,6,23,1,4,0,0,1.38,5,10,1.4,4.5,8,1
3/16/2013,Everton,Man City,3,1,H,1,0,H,12,6,8,8,1,1,0,0,3.9,3.6,2.05,3.75,3.1,2.1,1
3/30/2013,Everton,Stoke,2,0,H,1,0,H,5,11,15,10,4,3,1,0,1.57,3.9,7.5,1.57,3.5,7,1
4/13/2013,Everton,QPR,1,0,H,1,0,H,9,5,13,18,1,3,0,0,1.44,4.75,8,1.44,4.33,7,1
4/27/2013,Everton,Fulham,2,0,H,1,0,H,10,5,6,12,3,3,0,0,1.5,4.5,7.5,1.53,3.75,7,1
5/12/2013,Everton,West Ham,1,0,H,1,0,H,10,2,12,16,1,3,0,0,1.5,4.5,7.5,1.53,4,6,1
8/20/2011,Everton,QPR,2,0,H,1,0,H,13,2,8,11,1,2,0,0,1.53,3.8,7,1.55,4,6,0
9/10/2011,Everton,Aston Villa,0,1,A,0,1,A,7,3,12,9,1,1,0,0,2,3.4,3.8,2,3.3,3.8,0
9/17/2011,Everton,Wigan,2,2,D,1,0,H,10,3,13,11,1,1,0,0,1.5,4,7,1.53,3.6,7.5,1
10/1/2011,Everton,Liverpool,3,1,H,1,1,D,10,4,14,8,2,1,0,0,3.1,3.2,2.4,2.9,3.25,2.45,0
10/29/2011,Everton,Man United,0,2,A,0,0,D,4,9,15,9,1,1,1,0,4.5,3.6,1.8,4.5,3.4,1.83,0
11/19/2011,Everton,Wolves,0,1,A,0,1,A,11,6,12,8,3,0,0,0,1.57,3.75,6.5,1.62,3.8,5.5,1
12/4/2011,Everton,Stoke,2,1,H,1,1,D,9,1,14,13,1,2,0,0,1.67,3.6,5.5,1.73,3.5,5,0
12/17/2011,Everton,Norwich,0,1,A,0,1,A,4,4,14,13,0,1,0,0,1.62,3.75,6,1.62,4,5,0
12/21/2011,Everton,Swansea,1,1,D,0,1,A,15,1,9,12,1,1,0,0,1.57,3.75,6.5,1.57,3.75,6,1
1/4/2012,Everton,Bolton,1,0,H,0,0,D,6,4,8,13,1,2,0,0,1.5,4,7,1.53,3.75,7,0
1/21/2012,Everton,Blackburn,1,2,A,0,0,D,4,7,7,11,1,3,0,0,1.53,4,6.5,1.57,3.5,7,0
1/31/2012,Everton,Man City,1,1,D,1,0,H,8,8,15,13,2,2,0,0,4.33,3.5,1.85,4.5,3.3,1.85,1
2/11/2012,Everton,Chelsea,1,0,H,0,0,D,4,11,12,9,1,2,0,0,3.25,3.3,2.25,3.1,3.3,2.3,1
