Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
1/16/2016,Newcastle,West Ham,1,3,A,1,0,H,4,5,8,5,1,1,0,0,2.5,3.4,3,2.62,3.1,2.75,1
2/6/2016,Southampton,West Ham,2,1,H,2,0,H,10,3,9,4,1,0,0,0,1.73,3.8,5.5,1.75,3.5,5,1
2/13/2016,Norwich,West Ham,1,0,H,1,0,H,2,2,17,10,1,2,1,0,2.38,3.4,3.25,2.5,3.2,2.9,0
3/5/2016,Everton,West Ham,2,2,D,0,0,D,3,6,16,11,2,2,0,0,1.73,4,5,1.75,3.5,5,0
3/19/2016,Chelsea,West Ham,2,3,A,1,0,H,8,5,12,13,2,3,1,0,1.75,3.8,5.25,1.73,3.6,5,0
4/17/2016,Leicester,West Ham,2,2,D,1,1,D,5,6,13,14,3,5,0,0,1.95,3.6,4.2,1.91,3.3,4.2,0
4/30/2016,West Brom,West Ham,2,2,D,1,0,H,2,4,14,14,1,3,1,0,4,3.4,2.1,3.7,3.2,2.1,0
5/15/2016,Stoke,West Ham,0,3,A,0,2,A,5,4,14,7,0,0,0,0,3.5,3.6,2.15,3.5,3.1,2.2,1
8/24/2013,Newcastle,West Ham,2,1,H,0,1,A,4,7,8,12,3,1,0,0,2.3,3.4,3.4,2.2,3.3,3.3,0
9/15/2013,Southampton,West Ham,0,0,D,0,0,D,0,1,12,14,0,1,0,0,1.85,3.6,4.75,1.85,3.4,4.5,0
9/28/2013,Hull,West Ham,0,0,D,0,0,D,5,1,12,10,1,3,0,0,2.38,3.3,3.3,2.4,3.1,3.1,1
10/6/2013,Tottenham,West Ham,1,0,H,1,0,H,2,5,11,12,1,2,0,0,1.44,4.75,8.5,1.44,4,8,0
10/27/2013,Swansea,West Ham,0,3,A,0,0,D,4,5,5,9,0,0,0,0,1.75,3.8,5.25,1.75,3.4,5,0
11/9/2013,Norwich,West Ham,0,0,D,0,0,D,5,4,12,14,1,3,0,0,2.63,3.3,2.9,2.62,3.1,2.8,1
12/3/2013,Crystal Palace,West Ham,3,1,H,0,1,A,6,4,12,11,1,1,0,0,3.25,3.3,2.4,3.1,3.1,2.4,1
