Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
10/19/2013,Newcastle,Liverpool,2,3,A,2,1,H,2,5,11,8,1,1,0,0,4.5,3.9,1.83,4.2,3.6,1.83,0
11/2/2013,Newcastle,Chelsea,2,2,D,1,1,D,4,7,8,10,2,3,1,0,6,4.2,1.62,6,3.4,1.67,1
11/23/2013,Newcastle,Norwich,2,0,H,0,0,D,8,2,13,11,2,2,0,0,1.8,3.8,4.75,1.83,3.2,5,1
11/30/2013,Newcastle,West Brom,2,1,H,2,0,H,5,2,8,7,0,1,0,0,2.05,3.5,4,2.05,3.1,4,1
12/14/2013,Newcastle,Southampton,2,1,H,1,0,H,6,1,15,15,1,2,0,0,2.4,3.4,3.2,2.5,3,3,0
12/26/2013,Newcastle,Stoke,1,1,D,1,0,H,5,3,10,16,1,2,0,0,1.75,3.8,5.25,1.8,3.5,4.5,1
12/29/2013,Newcastle,Arsenal,5,1,H,1,1,D,8,3,10,8,1,1,0,2,4,3.7,2,4,3.2,2,0
1/12/2014,Newcastle,Man City,0,1,A,0,0,D,3,5,10,8,0,3,0,0,5.25,4,1.7,5.5,3.3,1.73,0
2/1/2014,Newcastle,Sunderland,0,2,A,0,1,A,5,6,18,15,4,2,0,0,1.95,3.5,4.33,1.95,3.3,4,0
2/12/2014,Newcastle,Tottenham,0,3,A,0,2,A,10,5,18,13,2,2,0,0,3.3,3.5,2.3,3.2,3.1,2.38,0
2/23/2014,Newcastle,Aston Villa,0,4,A,0,1,A,5,8,6,11,0,0,0,0,2.1,3.4,3.9,2.15,3.1,3.6,1
3/22/2014,Newcastle,Crystal Palace,1,0,H,0,0,D,5,2,12,10,2,2,0,0,1.85,3.6,4.75,1.91,3.1,4.5,1
