Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
12/26/2015,Man City,Sunderland,2,1,H,1,0,H,5,7,13,15,3,1,0,0,1.2,7,13,1.22,6,13,1
1/13/2016,Man City,Everton,4,1,H,3,0,H,9,3,10,11,1,1,0,0,1.53,4.75,6,1.53,4,6.5,0
1/16/2016,Man City,Crystal Palace,0,0,D,0,0,D,5,2,5,6,0,1,0,0,1.4,5.25,8.5,1.4,4.2,9,1
2/6/2016,Man City,Leicester,4,0,H,2,0,H,4,3,10,11,0,2,0,0,1.62,4.2,6,1.62,3.6,6,0
2/14/2016,Man City,Tottenham,1,3,A,0,1,A,4,7,9,15,2,2,0,0,2.1,3.75,3.6,2.1,3.3,3.6,0
3/5/2016,Man City,Aston Villa,1,2,A,0,0,D,4,3,12,17,1,3,0,0,1.22,7,15,1.22,5.5,17,1
3/20/2016,Man City,Man United,4,0,H,0,0,D,9,1,10,10,0,1,0,0,1.83,3.75,4.75,1.85,3.4,4.5,0
4/9/2016,Man City,West Brom,0,1,A,0,1,A,2,3,9,12,1,1,0,0,1.33,5,9,1.33,4.8,10,1
4/23/2016,Man City,Stoke,2,1,H,1,1,D,4,2,10,7,0,1,0,0,1.3,6,11,1.33,5,9,1
5/8/2016,Man City,Arsenal,4,0,H,2,0,H,6,2,8,8,0,0,0,0,2.5,3.6,2.9,2.5,3.1,2.9,0
8/31/2013,Man City,Hull,2,2,D,1,1,D,3,2,16,10,2,1,0,0,1.17,8.5,19,1.17,7,17,1
9/22/2013,Man City,Man United,2,0,H,0,0,D,6,2,15,14,2,3,0,0,2.2,3.4,3.6,2.25,3.2,3.6,1
10/5/2013,Man City,Everton,4,1,H,2,0,H,5,3,8,12,1,2,0,0,1.67,4.2,5.5,1.67,3.5,5.5,1
11/2/2013,Man City,Norwich,3,1,H,2,1,H,6,4,15,10,5,4,0,0,1.2,7.5,18,1.2,6,15,1
11/24/2013,Man City,Tottenham,7,0,H,4,0,H,9,1,6,9,1,1,0,0,1.7,4,5.5,1.73,3.3,5.5,1
12/1/2013,Man City,Swansea,6,0,H,3,0,H,10,5,7,11,1,3,0,0,1.29,6,13,1.3,5,11,1
12/14/2013,Man City,Arsenal,3,0,H,1,0,H,7,4,7,8,1,0,0,0,1.83,3.75,4.75,1.83,3.2,4.8,1
12/26/2013,Man City,Liverpool,6,3,H,2,1,H,7,6,12,6,2,1,0,0,1.75,4.2,4.6,1.8,3.5,4.5,1
12/28/2013,Man City,Crystal Palace,2,1,H,2,1,H,6,5,10,9,1,3,0,0,1.13,9.5,29,1.12,8,23,1
1/18/2014,Man City,Cardiff,1,0,H,0,0,D,4,4,12,7,1,1,0,0,1.13,11,23,1.14,6.5,26,1
2/3/2014,Man City,Chelsea,4,2,H,2,1,H,9,6,6,5,2,0,0,0,1.85,3.8,4.5,1.85,3.3,4.5,0
2/22/2014,Man City,Stoke,0,1,A,0,1,A,3,6,11,13,3,3,0,0,1.18,8,19,1.2,6,15,1
3/22/2014,Man City,Fulham,1,0,H,0,0,D,7,2,16,13,3,1,0,0,1.17,9,17,1.17,6.5,17,1
4/5/2014,Man City,Southampton,5,0,H,1,0,H,12,0,8,15,0,3,0,1,1.33,5.75,10,1.33,5,9,1
4/16/2014,Man City,Sunderland,4,1,H,3,1,H,8,1,9,15,3,0,0,0,1.17,9,17,1.14,7.5,17,0
4/21/2014,Man City,West Brom,2,2,D,1,0,H,4,3,14,10,1,2,0,0,1.2,7,11,1.2,7,12,1
5/7/2014,Man City,Aston Villa,3,1,H,3,1,H,6,3,9,7,1,1,0,0,1.14,9.5,21,1.14,7.5,19,1
5/11/2014,Man City,West Ham,4,0,H,0,0,D,9,0,8,9,1,2,0,0,1.17,9,17,1.17,7,15,1
8/19/2012,Man City,Southampton,2,0,H,1,0,H,7,0,7,9,2,2,0,0,1.17,7,17,1.2,6,15,1
9/1/2012,Man City,QPR,3,2,H,1,0,H,15,6,4,6,1,2,0,0,1.18,7,15,1.2,7,11,1
9/23/2012,Man City,Arsenal,3,1,H,1,0,H,12,5,12,3,2,1,0,0,1.75,3.6,4.75,1.8,3.5,4.5,0
10/6/2012,Man City,Sunderland,1,1,D,1,0,H,10,4,11,7,1,0,0,0,1.29,5.5,11,1.3,5,11,1
10/27/2012,Man City,Swansea,3,0,H,1,0,H,16,6,10,10,0,3,0,0,1.22,6,15,1.22,6,10,1
11/11/2012,Man City,Tottenham,1,0,H,0,0,D,5,5,8,10,1,2,0,0,1.57,4,6,1.62,3.75,5.5,1
11/17/2012,Man City,Aston Villa,2,1,H,0,1,A,8,2,16,7,1,2,0,0,1.2,6.5,15,1.22,6,13,1
12/1/2012,Man City,Everton,5,0,H,1,0,H,8,8,9,4,0,1,0,0,1.5,4,7,1.57,3.8,6,0
12/9/2012,Man City,Man United,1,1,D,1,1,D,6,5,16,12,2,1,0,0,2.2,3.5,3.2,2.3,3,3.4,0
12/22/2012,Man City,Reading,2,3,A,0,2,A,11,3,11,9,4,3,0,0,1.14,8,19,1.17,6.5,21,1
1/1/2013,Man City,Stoke,1,0,H,0,0,D,10,1,11,15,2,3,0,0,1.29,5.5,11,1.33,4.33,12,1
1/19/2013,Man City,Fulham,3,0,H,1,0,H,9,3,6,9,2,2,0,0,1.25,6.5,14,1.29,5,11,1
2/3/2013,Man City,Liverpool,2,0,H,1,0,H,11,0,12,6,1,2,0,0,1.83,3.9,4.5,1.85,3.5,4.2,0
2/24/2013,Man City,Chelsea,2,2,D,1,1,D,5,12,14,7,2,4,0,0,1.95,3.6,4.33,1.95,3.1,4.33,1
3/30/2013,Man City,Newcastle,2,0,H,0,0,D,11,1,19,5,3,1,0,0,1.33,5.5,11,1.33,4.8,10,1
4/17/2013,Man City,Wigan,4,0,H,2,0,H,11,1,6,8,0,2,0,0,1.25,6.5,14,1.22,6,12,1
4/27/2013,Man City,West Ham,1,0,H,0,0,D,4,6,12,5,2,1,0,0,1.29,6,12,1.29,5,12,1
5/7/2013,Man City,West Brom,2,1,H,1,0,H,10,6,9,7,1,3,0,0,1.4,5,9,1.36,4.6,9,1
5/19/2013,Man City,Norwich,1,0,H,1,0,H,9,11,10,9,2,1,0,0,1.33,5.5,11,1.33,5,9,0
8/15/2011,Man City,Swansea,2,3,A,1,1,D,5,7,10,8,1,0,0,0,1.29,5,13,1.3,4.5,13,1
9/10/2011,Man City,Wigan,4,0,H,0,0,D,19,5,9,2,0,0,0,0,1.17,7,17,1.18,6.5,17,1
9/24/2011,Man City,Everton,3,0,H,1,0,H,10,5,6,9,0,0,0,0,1.44,4.33,7.5,1.44,4,8.5,1
10/15/2011,Man City,Aston Villa,2,0,H,0,0,D,8,3,9,13,1,5,0,0,1.33,5,10,1.33,5,8.5,1
10/29/2011,Man City,Wolves,4,1,H,1,0,H,10,6,10,6,1,1,0,0,1.17,7,19,1.18,6.5,15,1
11/19/2011,Man City,Newcastle,3,1,H,0,0,D,9,2,17,5,2,1,1,0,1.3,5.5,10,1.3,5.5,9.5,1
12/3/2011,Man City,Norwich,3,1,H,2,0,H,9,7,10,7,0,0,0,0,1.17,7,17,1.2,6,15,1
12/18/2011,Man City,Arsenal,5,1,H,1,0,H,16,2,8,7,0,1,0,0,1.73,3.75,4.5,1.7,3.8,4.8,1
12/21/2011,Man City,Stoke,1,0,H,0,0,D,9,8,13,10,2,3,0,0,1.22,6,15,1.22,6,12,1
1/3/2012,Man City,Liverpool,3,0,H,2,0,H,16,0,7,5,2,1,0,0,1.91,3.4,4.2,1.8,3.5,4.5,1
1/22/2012,Man City,Tottenham,3,0,H,2,0,H,8,10,13,7,1,2,1,0,1.91,3.6,4,1.91,3.2,4.33,1
2/4/2012,Man City,Fulham,3,2,H,0,0,D,7,7,7,10,2,1,0,0,1.3,5.5,10,1.29,4.5,8,1
2/25/2012,Man City,Blackburn,3,0,H,2,0,H,10,8,8,7,1,3,0,0,1.17,7,17,1.17,7.5,15,1
3/3/2012,Man City,Bolton,3,0,H,1,0,H,13,2,6,10,0,2,0,0,1.13,8.5,21,1.14,7,21,1
3/21/2012,Man City,Chelsea,2,0,H,1,0,H,10,5,13,8,0,0,0,0,1.91,3.6,4,1.91,3.4,4,1
3/31/2012,Man City,Sunderland,2,1,H,0,0,D,10,5,8,7,1,2,0,0,1.22,6.5,12,1.22,6,13,0
4/11/2012,Man City,West Brom,3,3,D,1,2,A,10,4,11,13,1,1,0,0,1.25,5.5,13,1.25,5,15,1
4/30/2012,Man City,Man United,4,0,H,1,0,H,12,1,7,9,0,0,0,0,2.1,3.5,3.4,2.2,3.3,3.25,1
5/13/2012,Man City,QPR,1,0,H,1,0,H,5,2,11,14,3,2,0,0,1.13,9,19,1.14,7,21,1
