Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
5/7/2016,Aston Villa,Newcastle,2,2,D,2,0,H,4,3,8,17,1,1,0,0,5.75,4.2,1.65,6,3.6,1.62,0
9/14/2013,Aston Villa,Newcastle,0,0,D,0,0,D,0,3,8,13,1,1,0,0,2.15,3.4,3.8,2.2,3.1,3.5,0
9/30/2013,Everton,Newcastle,1,2,A,0,1,A,1,8,9,11,1,4,0,0,1.65,4,6,1.67,3.75,6,1
10/5/2013,Cardiff,Newcastle,3,2,H,3,0,H,7,6,5,15,3,1,0,0,2.45,3.4,3.1,2.4,3.1,3.1,0
10/27/2013,Sunderland,Newcastle,1,2,A,0,2,A,2,10,11,8,1,0,0,0,2.9,3.3,2.63,2.9,3,2.62,1
11/10/2013,Tottenham,Newcastle,2,1,H,1,0,H,4,4,13,14,1,1,0,0,1.57,4.33,6.5,1.57,3.8,6,0
12/4/2013,Swansea,Newcastle,0,1,A,0,1,A,14,4,5,15,1,2,0,0,2.2,3.5,3.5,2.15,3.4,3.3,1
12/7/2013,Man United,Newcastle,3,0,H,1,0,H,5,3,4,8,0,2,0,0,1.53,4.33,7,1.53,3.8,6.5,0
12/21/2013,Crystal Palace,Newcastle,0,1,A,0,0,D,4,3,11,18,0,2,0,0,3.25,3.4,2.38,3.1,3.1,2.4,0
1/1/2014,West Brom,Newcastle,0,3,A,0,2,A,4,6,11,14,1,2,0,0,2.6,3.4,2.88,2.38,3.3,2.75,1
1/18/2014,West Ham,Newcastle,1,0,H,0,0,D,4,3,7,15,0,0,0,1,3,3.4,2.5,3,3,2.5,0
1/28/2014,Norwich,Newcastle,1,3,A,1,2,A,2,9,9,6,0,0,0,0,2.7,3.4,2.8,2.7,3,2.8,0
2/8/2014,Chelsea,Newcastle,0,0,D,0,0,D,2,3,13,7,1,1,1,1,1.25,6.25,15,1.25,5,15,1
3/1/2014,Hull,Newcastle,3,0,H,2,0,H,8,6,7,10,0,3,0,0,2.45,3.2,3.3,2.4,3.1,3.1,0
3/15/2014,Fulham,Newcastle,1,4,A,0,2,A,3,7,13,10,3,2,0,0,2.9,3.4,2.6,2.8,3.2,2.5,1
3/29/2014,Southampton,Newcastle,1,0,H,0,0,D,3,3,11,6,1,0,0,0,1.75,3.8,5.25,1.75,3.25,5.5,1
4/12/2014,Stoke,Newcastle,4,0,H,1,0,H,11,2,5,6,0,1,0,0,2.1,3.4,3.9,2.15,3.2,3.5,1
4/28/2014,Arsenal,Newcastle,1,0,H,1,0,H,3,1,12,11,1,1,0,0,1.29,6,12,1.3,5,11,1
5/11/2014,Liverpool,Newcastle,3,0,H,2,0,H,8,3,9,8,3,2,0,0,1.22,7.5,13,1.22,6,12,1
