Date,HomeTeam,AwayTeam,FT_HomeGoals,FT_AwayGoals,FT_Result,HT_HomeGoals,HT_AwayGoals,HT_Result,HomeShotsonTarget,AwayShotsonTarget,HomeFouls,AwayFouls,HomeYellowCards,AwayYellowCards,HomeRedCards,AwayRedCards,Bet365_HomeWin_Odds,Bet365_Draw_Odds,Bet365_AwayWin_Odds,WilliamHill_HomeWin_Odds,WilliamHill_HomeDraw_Odds,WilliamHill_AwayWin_Odds,Result
11/10/2013,Man United,Arsenal,0,2,A,0,0,D,4,4,12,8,0,0,0,1,2.35,3.5,3.2,2.15,3.5,3.25,1
11/30/2013,Cardiff,Arsenal,1,0,H,1,0,H,2,2,12,11,2,3,0,0,6.5,4,1.62,6,3.4,1.67,0
12/14/2013,Man City,Arsenal,0,3,A,0,1,A,4,6,6,8,0,3,0,0,1.83,3.75,4.75,1.83,3.2,4.8,1
12/26/2013,West Ham,Arsenal,6,3,H,2,1,H,7,6,12,6,2,1,0,0,6.5,4,1.62,6,3.6,1.62,0
12/29/2013,Newcastle,Arsenal,1,3,A,0,0,D,5,8,11,6,1,1,0,0,4,3.7,2,4,3.2,2,0
1/13/2014,Aston Villa,Arsenal,0,1,A,0,0,D,3,5,10,8,0,3,0,0,6,4.2,1.62,6,3.6,1.62,0
1/28/2014,Southampton,Arsenal,1,2,A,0,2,A,5,4,12,9,2,2,0,0,4.33,3.5,1.95,4,3.4,1.91,0
2/8/2014,Liverpool,Arsenal,2,2,D,1,0,H,5,4,11,4,1,1,0,1,2.2,3.6,3.4,2.2,3.1,3.5,1
3/1/2014,Stoke,Arsenal,5,1,H,4,0,H,12,6,14,14,1,2,0,0,5.5,3.8,1.73,6,3.1,1.73,1
3/16/2014,Tottenham,Arsenal,1,0,H,0,0,D,4,2,13,11,3,1,0,0,3.1,3.4,2.45,3.2,3,2.4,0
3/22/2014,Chelsea,Arsenal,0,1,A,0,1,A,2,3,18,11,5,3,0,0,1.85,3.6,4.75,1.91,3.1,4.5,1
4/6/2014,Everton,Arsenal,6,0,H,4,0,H,11,5,14,8,0,1,0,1,2.5,3.4,3,2.5,3.1,3,1
4/20/2014,Hull,Arsenal,3,0,H,2,0,H,8,5,6,5,1,2,0,0,4.5,3.6,1.8,4.4,3.6,1.8,0
5/11/2014,Norwich,Arsenal,0,3,A,0,2,A,4,6,10,7,1,1,0,0,4.5,3.8,1.85,4.33,3.4,1.85,0
8/16/2015,Crystal Palace,Arsenal,0,2,A,0,0,D,5,8,6,5,1,0,0,0,5.25,3.9,1.73,5,3.5,1.75,0
8/29/2015,Newcastle,Arsenal,1,2,A,1,1,D,4,7,14,12,1,1,0,0,6,4.2,1.62,6,3.6,1.62,0
9/19/2015,Chelsea,Arsenal,0,1,A,0,0,D,0,9,15,8,6,1,1,0,2.45,3.5,3,2.4,3.1,3.1,1
9/26/2015,Leicester,Arsenal,2,0,H,0,0,D,7,2,12,11,3,1,0,2,4.5,4,1.8,4,3.75,1.85,0
10/17/2015,Watford,Arsenal,2,5,A,1,2,A,7,12,9,12,1,1,0,0,6,4.2,1.62,6,3.6,1.62,0
10/31/2015,Swansea,Arsenal,0,3,A,0,0,D,1,6,11,12,2,1,0,0,5,4,1.75,5,3.5,1.75,0
11/21/2015,West Brom,Arsenal,0,3,A,0,0,D,3,5,12,7,2,0,0,0,7,4.33,1.53,6.5,4,1.53,1
11/29/2015,Norwich,Arsenal,2,1,H,2,1,H,1,3,14,10,3,2,0,0,6,4.2,1.62,5.5,4,1.57,0
12/13/2015,Aston Villa,Arsenal,1,1,D,1,1,D,2,3,8,6,1,1,0,0,6.5,4.2,1.57,6.5,3.75,1.57,0
12/26/2015,Southampton,Arsenal,0,2,A,0,2,A,2,4,8,7,0,0,0,0,3.6,3.5,2.05,3.6,3.3,2.1,1
1/13/2016,Liverpool,Arsenal,4,0,H,1,0,H,5,4,10,9,1,0,0,0,2.88,3.4,2.6,2.9,3.2,2.5,0
1/17/2016,Stoke,Arsenal,3,3,D,2,2,D,6,5,9,7,2,0,0,0,4.33,3.6,1.95,4.33,3.1,1.95,0
2/7/2016,Bournemouth,Arsenal,0,0,D,0,0,D,6,3,16,10,0,0,0,0,3.8,3.5,2.1,4,3.2,2,0
